"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 25, 2022","1,165.55","1,139.00","1,206.00","1,106.10","2.85M","1.01%"
"Jan 24, 2022","1,153.95","1,199.00","1,201.75","1,138.40","2.68M","-3.82%"
"Jan 21, 2022","1,199.75","1,223.60","1,226.05","1,186.10","1.67M","-2.13%"
"Jan 20, 2022","1,225.85","1,212.25","1,238.55","1,201.50","1.21M","2.18%"
"Jan 19, 2022","1,199.70","1,205.95","1,206.25","1,172.45","1.03M","-0.22%"
"Jan 18, 2022","1,202.35","1,235.35","1,271.15","1,185.60","1.76M","-3.32%"
"Jan 17, 2022","1,243.65","1,247.40","1,258.05","1,240.10","610.80K","-0.01%"
"Jan 14, 2022","1,243.80","1,238.75","1,266.70","1,231.65","934.80K","-0.45%"
"Jan 13, 2022","1,249.45","1,257.45","1,260.80","1,238.40","688.40K","-0.08%"
"Jan 12, 2022","1,250.45","1,233.45","1,255.00","1,228.30","1.60M","2.02%"
"Jan 11, 2022","1,225.75","1,232.85","1,236.00","1,210.60","708.40K","-0.26%"
"Jan 10, 2022","1,229.00","1,226.65","1,248.30","1,213.00","1.52M","0.87%"
"Jan 07, 2022","1,218.40","1,218.40","1,234.20","1,204.90","1.18M","-0.32%"
"Jan 06, 2022","1,222.35","1,235.00","1,252.65","1,210.00","1.18M","-2.44%"
"Jan 05, 2022","1,252.90","1,259.10","1,278.75","1,246.80","1.10M","-0.18%"
"Jan 04, 2022","1,255.10","1,260.80","1,280.00","1,233.55","1.40M","-0.08%"
"Jan 03, 2022","1,256.15","1,230.90","1,266.60","1,219.85","1.02M","2.87%"
"Dec 31, 2021","1,221.10","1,210.15","1,238.35","1,208.10","1.16M","1.83%"
"Dec 30, 2021","1,199.20","1,216.50","1,217.95","1,183.40","878.80K","-0.95%"
"Dec 29, 2021","1,210.65","1,216.10","1,227.35","1,203.15","1.64M","-0.17%"
"Dec 28, 2021","1,212.75","1,230.45","1,248.35","1,205.45","1.50M","-0.75%"
"Dec 27, 2021","1,221.90","1,174.90","1,231.85","1,166.55","2.26M","3.78%"
"Dec 24, 2021","1,177.40","1,213.30","1,221.10","1,164.90","1.50M","-2.97%"
"Dec 23, 2021","1,213.40","1,184.95","1,222.35","1,181.65","1.72M","3.15%"
"Dec 22, 2021","1,176.35","1,184.00","1,191.80","1,160.85","888.40K","0.20%"
"Dec 21, 2021","1,173.95","1,218.30","1,221.00","1,166.55","1.63M","-2.55%"
"Dec 20, 2021","1,204.65","1,265.10","1,267.60","1,163.90","1.87M","-5.65%"
"Dec 17, 2021","1,276.75","1,335.00","1,335.00","1,271.00","1.22M","-4.58%"
"Dec 16, 2021","1,338.10","1,364.95","1,387.00","1,332.00","1.58M","-1.61%"
"Dec 15, 2021","1,360.05","1,399.80","1,399.80","1,352.00","1.14M","-2.25%"
"Dec 14, 2021","1,391.40","1,460.00","1,460.00","1,372.15","2.36M","-5.92%"
"Dec 13, 2021","1,478.90","1,521.80","1,535.60","1,408.25","2.64M","-1.90%"
"Dec 10, 2021","1,507.50","1,492.75","1,520.00","1,480.70","637.60K","0.34%"
"Dec 09, 2021","1,502.40","1,502.40","1,516.65","1,493.40","540.40K","0.30%"
"Dec 08, 2021","1,497.85","1,482.25","1,503.00","1,471.90","992.00K","1.90%"
"Dec 07, 2021","1,469.90","1,470.05","1,483.00","1,445.50","746.40K","1.20%"
"Dec 06, 2021","1,452.50","1,455.90","1,477.80","1,445.70","621.20K","-0.07%"
"Dec 03, 2021","1,453.45","1,455.95","1,485.50","1,446.80","898.80K","-0.15%"
"Dec 02, 2021","1,455.70","1,446.50","1,466.00","1,433.00","485.20K","0.38%"
"Dec 01, 2021","1,450.25","1,424.35","1,455.00","1,404.80","719.60K","2.88%"
"Nov 30, 2021","1,409.65","1,411.10","1,451.25","1,401.20","1.44M","0.03%"
"Nov 29, 2021","1,409.25","1,443.55","1,451.20","1,395.05","1.07M","-2.90%"
"Nov 26, 2021","1,451.30","1,552.90","1,561.25","1,442.15","1.78M","-7.48%"
"Nov 25, 2021","1,568.65","1,581.65","1,581.80","1,527.75","694.80K","-0.87%"
"Nov 24, 2021","1,582.40","1,599.30","1,603.25","1,572.40","988.80K","-0.42%"
"Nov 23, 2021","1,589.05","1,554.05","1,604.25","1,546.65","1.30M","1.74%"
"Nov 22, 2021","1,561.85","1,606.25","1,606.45","1,546.60","1.71M","-2.59%"
"Nov 18, 2021","1,603.30","1,636.65","1,681.70","1,583.90","1.27M","-1.63%"
"Nov 17, 2021","1,629.85","1,626.35","1,649.60","1,612.35","797.20K","-0.56%"
"Nov 16, 2021","1,639.10","1,617.05","1,666.00","1,610.25","1.40M","1.37%"
"Nov 15, 2021","1,617.00","1,629.95","1,629.95","1,579.40","1.35M","-0.77%"
"Nov 12, 2021","1,629.60","1,645.00","1,650.90","1,621.90","663.60K","-0.44%"
"Nov 11, 2021","1,636.80","1,632.90","1,646.00","1,604.00","1.39M","0.28%"
"Nov 10, 2021","1,632.15","1,615.20","1,644.00","1,602.65","1.52M","0.78%"
"Nov 09, 2021","1,619.55","1,677.25","1,698.15","1,582.75","3.22M","-2.59%"
"Nov 08, 2021","1,662.55","1,628.45","1,667.55","1,616.00","1.97M","2.98%"
"Nov 04, 2021","1,614.40","1,602.95","1,625.00","1,601.95","294.80K","0.91%"
"Nov 03, 2021","1,599.90","1,574.25","1,637.35","1,557.15","3.35M","1.73%"
"Nov 02, 2021","1,572.75","1,462.65","1,592.85","1,429.00","3.84M","9.84%"
"Nov 01, 2021","1,431.90","1,458.90","1,460.00","1,387.70","1.87M","-0.48%"
"Oct 29, 2021","1,438.85","1,489.85","1,501.35","1,406.05","1.72M","-3.14%"
"Oct 28, 2021","1,485.55","1,516.60","1,517.45","1,469.20","1.28M","-2.86%"
"Oct 27, 2021","1,529.30","1,532.00","1,558.95","1,517.50","1.73M","-0.05%"
"Oct 26, 2021","1,530.00","1,505.80","1,590.85","1,499.10","2.96M","0.97%"
"Oct 25, 2021","1,515.35","1,542.20","1,542.25","1,475.10","2.96M","-0.27%"
"Oct 22, 2021","1,519.40","1,505.15","1,561.45","1,488.10","4.69M","1.48%"
"Oct 21, 2021","1,497.25","1,453.30","1,505.00","1,442.55","2.89M","3.81%"
"Oct 20, 2021","1,442.25","1,429.15","1,479.05","1,405.95","2.11M","1.10%"
"Oct 19, 2021","1,426.50","1,430.90","1,463.25","1,386.75","3.75M","2.12%"
"Oct 18, 2021","1,396.85","1,398.95","1,423.10","1,384.00","1.76M","0.82%"
"Oct 14, 2021","1,385.55","1,384.30","1,403.00","1,358.15","1.90M","0.93%"
"Oct 13, 2021","1,372.75","1,332.85","1,380.00","1,332.35","2.48M","3.21%"
"Oct 12, 2021","1,330.05","1,335.90","1,343.90","1,323.30","674.00K","-0.48%"
"Oct 11, 2021","1,336.45","1,334.95","1,345.50","1,328.50","652.40K","0.35%"
"Oct 08, 2021","1,331.85","1,345.05","1,354.80","1,324.90","930.00K","-1.05%"
"Oct 07, 2021","1,346.00","1,322.45","1,350.00","1,317.80","1.02M","3.03%"
"Oct 06, 2021","1,306.40","1,345.30","1,345.30","1,301.35","1.34M","-2.62%"
"Oct 05, 2021","1,341.50","1,347.70","1,361.00","1,327.35","1.37M","-1.01%"
"Oct 04, 2021","1,355.20","1,305.15","1,358.45","1,300.00","1.54M","4.30%"
"Oct 01, 2021","1,299.35","1,295.00","1,304.40","1,276.50","818.80K","-0.33%"
"Sep 30, 2021","1,303.65","1,306.80","1,330.30","1,296.00","1.59M","-0.01%"
"Sep 29, 2021","1,303.80","1,307.90","1,312.95","1,283.05","1.63M","-0.75%"
"Sep 28, 2021","1,313.60","1,338.80","1,344.20","1,289.95","1.65M","-3.04%"
"Sep 27, 2021","1,354.85","1,350.65","1,366.15","1,317.00","1.79M","0.00%"
"Sep 24, 2021","1,354.85","1,400.00","1,409.30","1,350.45","1.42M","-2.19%"
"Sep 23, 2021","1,385.15","1,356.50","1,387.90","1,348.15","1.68M","2.66%"
"Sep 22, 2021","1,349.30","1,332.60","1,358.50","1,328.55","1.25M","1.66%"
"Sep 21, 2021","1,327.25","1,335.75","1,336.00","1,285.15","1.47M","0.46%"
"Sep 20, 2021","1,321.20","1,349.40","1,374.90","1,311.25","1.69M","-3.24%"
"Sep 17, 2021","1,365.40","1,422.95","1,428.35","1,361.00","2.42M","-3.09%"
"Sep 16, 2021","1,409.00","1,369.45","1,415.00","1,367.15","3.08M","2.78%"
"Sep 15, 2021","1,370.85","1,356.90","1,383.65","1,346.05","1.12M","0.99%"
"Sep 14, 2021","1,357.35","1,349.30","1,374.45","1,345.35","1.01M","1.11%"
"Sep 13, 2021","1,342.45","1,338.00","1,349.55","1,311.15","938.40K","-0.65%"
"Sep 09, 2021","1,351.30","1,361.20","1,365.65","1,336.70","912.40K","-1.38%"
"Sep 08, 2021","1,370.15","1,346.00","1,387.00","1,345.00","2.44M","1.52%"
"Sep 07, 2021","1,349.60","1,347.40","1,372.80","1,325.90","1.40M","0.10%"
"Sep 06, 2021","1,348.25","1,365.00","1,379.00","1,341.55","1.12M","-0.52%"
"Sep 03, 2021","1,355.35","1,346.45","1,394.00","1,339.45","2.27M","0.53%"
"Sep 02, 2021","1,348.15","1,336.00","1,352.95","1,330.00","839.60K","0.94%"
"Sep 01, 2021","1,335.60","1,352.10","1,358.90","1,324.65","1.68M","-1.29%"
"Aug 31, 2021","1,353.10","1,341.40","1,358.70","1,323.10","1.90M","1.07%"
"Aug 30, 2021","1,338.75","1,295.95","1,342.65","1,284.00","2.11M","4.24%"
"Aug 27, 2021","1,284.35","1,276.75","1,296.60","1,261.25","1.21M","1.61%"
"Aug 26, 2021","1,264.05","1,273.95","1,295.00","1,257.80","1.67M","-0.41%"
"Aug 25, 2021","1,269.20","1,284.95","1,297.00","1,261.65","1.62M","-0.88%"
"Aug 24, 2021","1,280.50","1,245.30","1,283.80","1,232.55","1.86M","2.56%"
"Aug 23, 2021","1,248.55","1,267.20","1,269.10","1,212.85","2.93M","-0.29%"
"Aug 20, 2021","1,252.15","1,250.25","1,287.55","1,246.90","1.37M","-3.16%"
"Aug 18, 2021","1,293.05","1,280.95","1,307.60","1,278.95","942.40K","0.85%"
"Aug 17, 2021","1,282.10","1,294.60","1,298.00","1,263.25","880.00K","-1.38%"
"Aug 16, 2021","1,300.00","1,289.25","1,305.00","1,283.90","693.20K","0.39%"
"Aug 13, 2021","1,294.95","1,315.20","1,315.25","1,289.20","880.80K","-1.25%"
"Aug 12, 2021","1,311.40","1,302.85","1,321.65","1,288.00","1.32M","1.07%"
"Aug 11, 2021","1,297.50","1,280.15","1,301.00","1,243.40","1.90M","1.60%"
"Aug 10, 2021","1,277.10","1,314.80","1,316.20","1,271.15","1.37M","-2.15%"
"Aug 09, 2021","1,305.15","1,324.55","1,325.25","1,297.30","1.07M","-1.22%"
"Aug 06, 2021","1,321.25","1,330.75","1,349.25","1,317.30","1.25M","-1.13%"
"Aug 05, 2021","1,336.35","1,330.00","1,343.00","1,314.00","1.48M","0.84%"
"Aug 04, 2021","1,325.25","1,346.05","1,364.00","1,316.65","2.51M","-1.37%"
"Aug 03, 2021","1,343.60","1,390.35","1,390.85","1,339.00","2.06M","-2.49%"
"Aug 02, 2021","1,377.90","1,395.00","1,437.55","1,337.85","5.33M","-1.42%"
"Jul 30, 2021","1,397.70","1,375.65","1,417.00","1,362.65","2.37M","1.85%"
"Jul 29, 2021","1,372.35","1,381.10","1,382.70","1,352.00","1.20M","0.12%"
"Jul 28, 2021","1,370.70","1,371.50","1,379.35","1,346.85","1.95M","0.57%"
"Jul 27, 2021","1,362.95","1,370.00","1,415.40","1,351.30","2.42M","-0.05%"
"Jul 26, 2021","1,363.70","1,386.25","1,406.00","1,321.85","2.02M","-1.73%"
"Jul 23, 2021","1,387.65","1,405.50","1,409.85","1,371.30","978.80K","-0.81%"
"Jul 22, 2021","1,398.95","1,396.10","1,403.90","1,371.00","1.52M","0.23%"
"Jul 20, 2021","1,395.75","1,392.00","1,412.00","1,351.30","1.79M","0.25%"
"Jul 19, 2021","1,392.20","1,447.00","1,447.00","1,380.90","2.32M","-4.22%"
"Jul 16, 2021","1,453.55","1,463.80","1,476.45","1,448.25","860.80K","-0.65%"
"Jul 15, 2021","1,463.10","1,426.85","1,471.90","1,419.70","1.87M","2.75%"
"Jul 14, 2021","1,424.00","1,436.05","1,439.65","1,418.95","1.33M","-1.02%"
"Jul 13, 2021","1,438.70","1,464.25","1,469.20","1,427.00","1.49M","-1.47%"
"Jul 12, 2021","1,460.15","1,465.65","1,473.00","1,452.75","949.60K","-0.01%"
"Jul 09, 2021","1,460.25","1,413.30","1,467.00","1,413.25","1.42M","1.89%"
"Jul 08, 2021","1,433.15","1,446.30","1,450.50","1,424.15","1.40M","-1.05%"
"Jul 07, 2021","1,448.35","1,415.70","1,452.60","1,415.60","1.79M","2.08%"
"Jul 06, 2021","1,418.90","1,385.05","1,442.75","1,385.00","2.90M","2.84%"
"Jul 05, 2021","1,379.65","1,370.40","1,383.20","1,366.65","692.40K","0.96%"
"Jul 02, 2021","1,366.55","1,361.15","1,377.85","1,353.00","858.00K","0.44%"
"Jul 01, 2021","1,360.50","1,352.75","1,366.00","1,335.55","1.06M","0.74%"
