"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2012","427.20","432.00","432.90","422.10","1.38M","-1.27%"
"12/20/2012","432.70","434.10","434.25","427.60","1.28M","-0.24%"
"12/19/2012","433.75","433.90","435.90","429.45","560.13K","0.97%"
"12/18/2012","429.60","427.30","433.75","417.30","677.88K","0.92%"
"12/17/2012","425.70","420.55","430.80","418.75","1.42M","0.88%"
"12/14/2012","422.00","405.10","423.00","405.00","1.24M","3.01%"
"12/13/2012","409.65","409.90","418.45","403.45","1.62M","1.14%"
"12/12/2012","405.05","413.35","413.80","403.00","1.45M","-1.70%"
"12/11/2012","412.05","417.00","421.15","407.85","961.79K","-1.33%"
"12/10/2012","417.60","415.65","420.80","408.50","2.30M","1.49%"
"12/07/2012","411.45","425.00","429.00","408.95","2.11M","-3.47%"
"12/06/2012","426.25","422.90","428.80","416.95","682.72K","1.40%"
"12/05/2012","420.35","419.35","422.40","416.40","662.02K","0.63%"
"12/04/2012","417.70","422.75","426.00","416.00","681.25K","-1.04%"
"12/03/2012","422.10","406.10","423.95","406.10","809.82K","1.28%"
"11/30/2012","416.75","416.95","418.80","409.50","3.36M","-0.05%"
"11/29/2012","416.95","393.95","419.50","393.00","2.54M","5.80%"
"11/27/2012","394.10","385.65","399.50","385.65","1.73M","2.54%"
"11/26/2012","384.35","377.00","386.45","377.00","760.82K","2.74%"
"11/23/2012","374.10","374.85","377.85","371.45","974.12K","0.27%"
"11/22/2012","373.10","368.50","374.95","367.80","305.53K","1.37%"
"11/21/2012","368.05","370.00","371.95","366.90","752.38K","-0.18%"
"11/20/2012","368.70","389.00","390.00","366.20","1.72M","-1.25%"
"11/19/2012","373.35","378.85","381.10","369.15","421.50K","-1.20%"
"11/16/2012","377.90","377.85","387.00","373.55","638.32K","0.11%"
"11/15/2012","377.50","373.55","379.45","372.55","279.06K","0.36%"
"11/13/2012","376.15","376.00","378.25","375.00","109.35K","-0.17%"
"11/12/2012","376.80","368.95","379.20","365.40","1.04M","2.39%"
"11/09/2012","368.00","363.00","368.80","361.25","1.49M","1.43%"
"11/08/2012","362.80","362.90","367.00","362.00","241.12K","-1.20%"
"11/07/2012","367.20","364.50","370.85","362.60","607.54K","1.14%"
"11/06/2012","363.05","362.95","365.00","361.05","146.55K","0.04%"
"11/05/2012","362.90","366.40","368.80","361.50","152.01K","-0.81%"
"11/02/2012","365.85","365.55","369.75","365.00","296.88K","0.54%"
"11/01/2012","363.90","363.80","368.00","362.05","187.61K","-0.05%"
"10/31/2012","364.10","360.65","365.00","358.30","186.10K","0.66%"
"10/30/2012","361.70","362.95","370.00","356.00","373.73K","-1.07%"
"10/29/2012","365.60","365.45","367.15","362.70","236.92K","0.83%"
"10/26/2012","362.60","366.10","371.35","362.20","346.80K","-0.78%"
"10/25/2012","365.45","361.05","367.50","360.10","291.02K","0.76%"
"10/23/2012","362.70","358.00","364.80","357.60","234.01K","0.23%"
"10/22/2012","361.85","356.80","363.45","352.50","262.33K","-0.19%"
"10/19/2012","362.55","363.65","364.00","360.10","264.64K","-0.47%"
"10/18/2012","364.25","361.45","365.00","356.05","578.61K","1.69%"
"10/17/2012","358.20","355.35","358.85","354.10","271.78K","1.10%"
"10/16/2012","354.30","363.50","363.50","352.75","431.95K","-2.03%"
"10/15/2012","361.65","366.05","368.50","359.40","456.74K","-1.11%"
"10/12/2012","365.70","365.55","371.90","364.10","734.64K","0.74%"
"10/11/2012","363.00","357.65","365.80","357.65","1.01M","1.48%"
"10/10/2012","357.70","370.00","370.00","355.10","2.41M","-2.20%"
"10/09/2012","365.75","368.85","374.80","364.20","519.18K","-0.84%"
"10/08/2012","368.85","368.20","370.85","364.85","465.20K","-0.11%"
"10/05/2012","369.25","371.10","374.70","361.50","529.84K","-0.50%"
"10/04/2012","371.10","372.00","376.00","369.85","311.66K","0.43%"
"10/03/2012","369.50","364.10","370.50","364.10","674.92K","1.79%"
"10/01/2012","363.00","358.85","365.00","355.00","593.27K","2.17%"
"09/28/2012","355.30","344.20","357.00","344.15","969.47K","3.50%"
"09/27/2012","343.30","344.10","346.50","340.35","289.43K","-0.07%"
"09/26/2012","343.55","343.40","348.20","341.50","248.45K","-0.33%"
"09/25/2012","344.70","347.75","350.00","343.40","530.73K","-0.16%"
"09/24/2012","345.25","335.55","346.00","335.55","954.69K","2.19%"
"09/21/2012","337.85","337.00","339.75","332.70","1.43M","1.98%"
"09/20/2012","331.30","329.50","333.90","326.30","374.58K","-0.38%"
"09/18/2012","332.55","330.70","335.80","328.30","508.26K","0.70%"
"09/17/2012","330.25","325.80","352.00","320.35","792.25K","3.61%"
"09/14/2012","318.75","315.00","320.20","313.00","1.69M","2.77%"
"09/13/2012","310.15","311.45","315.50","308.50","482.57K","-0.42%"
"09/12/2012","311.45","313.00","313.50","308.10","285.12K","0.37%"
"09/11/2012","310.30","311.95","312.00","309.00","541.67K","-0.96%"
"09/10/2012","313.30","317.85","319.25","312.00","231.91K","-1.14%"
"09/08/2012","316.90","318.05","318.50","315.95","22.39K","0.16%"
"09/07/2012","316.40","314.55","318.50","313.00","937.94K","1.23%"
"09/06/2012","312.55","313.50","315.00","310.90","778.29K","0.02%"
"09/05/2012","312.50","314.45","316.40","310.95","284.46K","-1.01%"
"09/04/2012","315.70","315.00","317.30","312.80","156.83K","0.24%"
"09/03/2012","314.95","317.45","321.00","313.55","126.56K","-0.51%"
"08/31/2012","316.55","314.05","319.50","312.85","235.82K","0.81%"
"08/30/2012","314.00","315.00","317.00","310.80","444.73K","-0.32%"
"08/29/2012","315.00","317.95","318.80","310.45","551.03K","-1.27%"
"08/28/2012","319.05","325.00","326.30","316.70","263.04K","-2.04%"
"08/27/2012","325.70","328.00","329.55","324.65","133.35K","-0.84%"
"08/24/2012","328.45","332.75","332.75","326.00","240.60K","-0.70%"
"08/23/2012","330.75","338.00","339.80","330.00","323.40K","-1.91%"
"08/22/2012","337.20","330.50","339.60","328.35","679.60K","1.55%"
"08/21/2012","332.05","334.80","334.80","327.10","240.24K","-0.36%"
"08/17/2012","333.25","334.85","338.00","331.05","289.58K","0.15%"
"08/16/2012","332.75","333.15","337.75","331.00","361.26K","-0.08%"
"08/14/2012","333.00","327.00","334.25","326.00","322.70K","1.59%"
"08/13/2012","327.80","322.50","328.40","320.30","368.74K","1.64%"
"08/10/2012","322.50","322.40","326.45","321.20","512.90K","-0.97%"
"08/09/2012","325.65","327.95","327.95","320.50","268.79K","0.52%"
"08/08/2012","323.95","327.75","330.30","322.60","495.82K","-1.02%"
"08/07/2012","327.30","324.10","328.00","321.95","647.48K","1.46%"
"08/06/2012","322.60","327.65","335.00","320.60","685.22K","-0.09%"
"08/03/2012","322.90","326.40","326.40","320.00","539.07K","-1.06%"
"08/02/2012","326.35","324.60","328.85","324.50","213.17K","-1.09%"
