"Date","Price","Open","High","Low","Vol.","Change %"
"11/07/2012","459.61","457.31","463.81","455.81","1.84M","0.51%"
"11/06/2012","457.29","452.81","460.26","451.42","1.43M","0.49%"
"11/05/2012","455.06","458.81","459.76","453.01","1.09M","-0.76%"
"11/02/2012","458.54","454.76","460.31","452.99","3.45M","1.96%"
"11/01/2012","449.72","443.32","451.77","439.57","2.71M","1.74%"
"10/31/2012","442.04","437.82","444.32","437.82","2.22M","1.23%"
"10/30/2012","436.65","446.04","449.32","433.52","2.42M","-1.71%"
"10/29/2012","444.24","441.27","449.67","441.27","2.67M","0.90%"
"10/26/2012","440.27","429.32","442.22","429.32","4.63M","2.68%"
"10/25/2012","428.77","416.20","431.50","414.16","6.68M","3.54%"
"10/23/2012","414.13","419.33","419.35","412.03","1.40M","-0.72%"
"10/22/2012","417.13","410.71","419.60","409.38","2.25M","1.32%"
"10/19/2012","411.71","418.83","418.88","410.33","1.91M","-1.59%"
"10/18/2012","418.38","414.96","420.10","411.58","2.44M","1.26%"
"10/17/2012","413.16","416.73","416.88","409.33","3.84M","0.15%"
"10/16/2012","412.56","429.82","432.67","411.33","2.98M","-3.79%"
"10/15/2012","428.82","427.82","431.32","425.60","1.34M","0.44%"
"10/12/2012","426.93","424.83","430.82","424.83","973.05K","0.45%"
"10/11/2012","425.00","426.33","428.72","421.25","2.01M","-0.16%"
"10/10/2012","425.70","430.32","432.47","424.33","1.33M","-2.01%"
"10/09/2012","434.42","434.82","437.60","431.25","1.77M","0.40%"
"10/08/2012","432.67","434.32","435.42","429.90","1.67M","-0.38%"
"10/05/2012","434.32","430.32","439.82","350.36","4.79M","1.23%"
"10/04/2012","429.05","435.82","438.05","426.85","1.90M","-1.32%"
"10/03/2012","434.77","432.67","438.25","431.77","2.67M","0.72%"
"10/01/2012","431.65","431.82","435.82","429.12","2.72M","-0.12%"
"09/28/2012","432.17","426.70","436.07","426.70","3.83M","1.47%"
"09/27/2012","425.93","425.78","434.80","422.33","5.89M","0.28%"
"09/26/2012","424.73","421.45","429.67","418.75","4.49M","0.44%"
"09/25/2012","422.85","420.98","426.05","415.33","3.05M","0.83%"
"09/24/2012","419.38","405.83","421.98","405.83","4.34M","3.74%"
"09/21/2012","404.28","396.76","411.73","395.09","6.07M","3.10%"
"09/20/2012","392.14","392.96","401.11","390.32","2.67M","-1.71%"
"09/18/2012","398.96","394.81","403.33","394.76","3.46M","0.79%"
"09/17/2012","395.84","394.74","397.56","388.49","3.30M","1.91%"
"09/14/2012","388.44","379.84","393.64","379.84","3.79M","2.84%"
"09/13/2012","377.72","379.94","381.09","375.85","1.09M","-0.94%"
"09/12/2012","381.32","382.84","383.79","378.65","1.35M","0.07%"
"09/11/2012","381.04","379.89","382.84","378.40","1.45M","-0.53%"
"09/10/2012","383.07","381.84","387.14","379.59","1.16M","0.16%"
"09/08/2012","382.47","381.84","383.04","380.79","281.19K","0.19%"
"09/07/2012","381.74","384.79","386.97","380.34","1.81M","0.62%"
"09/06/2012","379.39","375.10","380.99","371.02","1.65M","0.52%"
"09/05/2012","377.42","378.99","381.04","373.45","968.16K","-0.85%"
"09/04/2012","380.67","378.25","382.99","375.35","1.25M","0.58%"
"09/03/2012","378.47","384.32","387.17","376.67","1.35M","-0.77%"
"08/31/2012","381.42","383.97","387.17","379.19","1.47M","-1.15%"
"08/30/2012","385.84","384.34","391.06","381.89","3.83M","0.03%"
"08/29/2012","385.74","385.84","388.24","380.47","1.31M","0.10%"
"08/28/2012","385.37","386.39","388.84","382.34","1.05M","-0.32%"
"08/27/2012","386.59","382.34","388.87","382.34","1.51M","1.52%"
"08/24/2012","380.82","382.34","382.34","376.97","2.28M","-1.18%"
"08/23/2012","385.37","393.34","394.76","384.34","1.26M","-1.90%"
"08/22/2012","392.84","390.79","395.59","389.87","1.04M","0.06%"
"08/21/2012","392.61","384.84","393.79","382.79","1.51M","2.10%"
"08/17/2012","384.52","382.84","389.09","379.89","1.96M","0.53%"
"08/16/2012","382.49","373.85","384.34","373.85","2.83M","2.24%"
"08/14/2012","374.10","367.47","375.60","367.47","1.34M","1.18%"
"08/13/2012","369.75","368.85","370.60","364.85","1.36M","0.04%"
"08/10/2012","369.62","370.85","372.10","366.65","1.68M","-0.47%"
"08/09/2012","371.37","364.30","376.05","364.10","4.78M","2.82%"
"08/08/2012","361.20","350.11","364.05","349.81","5.69M","3.68%"
"08/07/2012","348.38","347.98","350.16","345.36","2.10M","0.28%"
"08/06/2012","347.41","345.51","348.26","343.46","1.33M","1.50%"
"08/03/2012","342.26","345.36","345.43","340.24","1.26M","-1.55%"
"08/02/2012","347.66","347.36","348.98","344.91","983.32K","-0.48%"
"08/01/2012","349.33","352.11","354.78","346.86","1.91M","-0.27%"
"07/31/2012","350.28","352.48","355.85","344.93","3.14M","-0.81%"
"07/30/2012","353.13","345.11","354.36","344.03","1.78M","2.78%"
"07/27/2012","343.58","347.76","347.81","340.79","1.82M","0.80%"
"07/26/2012","340.86","343.31","343.31","338.99","2.30M","0.06%"
"07/25/2012","340.66","342.86","343.46","337.41","942.33K","-0.64%"
"07/24/2012","342.86","346.61","349.63","341.36","1.06M","-0.87%"
"07/23/2012","345.88","348.86","352.86","345.36","900.33K","-1.58%"
"07/20/2012","351.43","353.36","356.00","349.86","834.06K","-0.99%"
"07/19/2012","354.93","357.35","358.83","353.13","1.72M","0.20%"
"07/18/2012","354.21","355.33","356.30","346.86","1.58M","0.08%"
"07/17/2012","353.91","360.38","362.43","351.46","1.56M","-1.34%"
"07/16/2012","358.70","359.85","363.85","357.93","1.96M","-0.30%"
"07/13/2012","359.78","359.13","362.35","358.15","1.27M","0.18%"
"07/12/2012","359.13","359.85","361.73","357.85","3.15M","-1.64%"
"07/11/2012","365.13","364.30","369.32","363.85","3.77M","-0.40%"
"07/10/2012","366.60","364.85","368.35","364.85","2.95M","0.49%"
"07/09/2012","364.83","364.05","368.32","363.10","3.39M","-0.22%"
"07/06/2012","365.63","360.88","366.60","360.88","3.76M","1.32%"
"07/05/2012","360.88","358.35","362.85","358.05","1.83M","0.49%"
"07/04/2012","359.13","359.85","363.70","358.03","2.75M","0.09%"
"07/03/2012","358.80","359.35","360.73","356.35","1.51M","0.42%"
"07/02/2012","357.30","354.36","358.85","350.41","2.42M","1.08%"
"06/29/2012","353.48","349.86","356.25","349.46","2.69M","2.26%"
"06/28/2012","345.66","348.36","350.63","342.36","3.10M","-0.14%"
"06/27/2012","346.16","348.36","350.31","342.53","1.39M","-0.04%"
"06/26/2012","346.31","343.86","348.36","342.96","1.08M","0.56%"
"06/25/2012","344.38","350.56","353.61","342.96","1.95M","-1.26%"
"06/22/2012","348.76","343.86","351.76","343.86","1.82M","0.42%"
"06/21/2012","347.31","344.43","348.36","341.26","1.91M","0.11%"
"06/20/2012","346.93","349.36","351.03","346.11","1.81M","-0.21%"
"06/19/2012","347.66","345.36","349.86","344.88","1.83M","0.36%"
"06/18/2012","346.43","351.36","354.80","341.99","2.11M","-0.76%"
"06/15/2012","349.08","342.86","350.31","341.41","3.65M","2.65%"
"06/14/2012","340.06","342.26","346.86","338.66","1.82M","-0.44%"
"06/13/2012","341.56","344.91","345.48","337.59","2.95M","-1.75%"
"06/12/2012","347.63","337.36","349.63","337.01","1.42M","2.36%"
"06/11/2012","339.61","346.36","347.98","337.81","1.46M","-1.34%"
"06/08/2012","344.21","346.86","346.86","338.26","2.53M","0.02%"
"06/07/2012","344.13","337.69","345.78","332.86","2.68M","2.07%"
"06/06/2012","337.14","329.89","337.86","328.17","3.07M","3.03%"
"06/05/2012","327.24","325.87","328.82","324.87","1.56M","0.75%"
"06/04/2012","324.79","319.82","325.12","317.99","1.62M","0.73%"
"06/01/2012","322.44","324.87","327.27","319.37","4.48M","-1.14%"
"05/31/2012","326.17","327.17","328.62","323.89","4.40M","-0.75%"
"05/30/2012","328.62","327.37","331.26","323.62","5.02M","0.33%"
"05/29/2012","327.54","328.14","330.21","326.02","1.77M","0.22%"
"05/28/2012","326.82","320.04","327.87","320.04","1.57M","2.44%"
"05/25/2012","319.02","324.87","325.57","317.87","2.18M","-2.21%"
"05/24/2012","326.22","324.12","328.27","316.92","2.95M","1.25%"
"05/23/2012","322.19","319.09","323.97","316.85","3.47M","0.97%"
"05/22/2012","319.09","325.44","327.87","317.57","1.47M","-1.37%"
"05/21/2012","323.52","317.99","326.82","317.99","858.27K","0.91%"
"05/18/2012","320.59","313.87","324.59","310.42","2.31M","0.75%"
"05/17/2012","318.19","330.76","332.11","316.45","2.64M","-3.02%"
"05/16/2012","328.09","319.87","329.37","319.79","2.91M","0.24%"
"05/15/2012","327.32","324.99","329.77","324.09","2.23M","-0.30%"
"05/14/2012","328.32","327.87","334.81","327.17","2.37M","0.28%"
"05/11/2012","327.39","326.87","330.86","320.87","3.52M","-0.86%"
"05/10/2012","330.24","326.67","338.36","326.39","4.24M","0.83%"
"05/09/2012","327.52","333.96","336.16","323.87","3.11M","-3.16%"
"05/08/2012","338.19","347.11","349.36","336.94","1.87M","-1.93%"
"05/07/2012","344.86","339.86","349.36","334.39","4.23M","0.43%"
"05/04/2012","343.38","349.23","351.08","340.71","4.11M","-2.64%"
"05/03/2012","352.68","355.75","357.35","350.56","1.71M","-1.38%"
"05/02/2012","357.60","357.35","360.33","355.45","3.51M","0.77%"
"04/30/2012","354.88","359.20","360.68","351.01","2.94M","-0.64%"
"04/28/2012","357.15","355.85","357.85","354.88","114.14K","0.27%"
"04/27/2012","356.18","352.61","360.85","352.61","2.83M","1.25%"
"04/26/2012","351.78","354.26","356.75","349.91","4.07M","0.08%"
"04/25/2012","351.51","355.10","357.73","349.96","1.76M","-1.88%"
"04/24/2012","358.23","356.90","359.63","349.18","3.19M","0.30%"
"04/23/2012","357.15","362.35","366.75","353.88","3.26M","-1.63%"
"04/20/2012","363.08","352.36","364.53","352.23","6.22M","2.82%"
"04/19/2012","353.13","349.31","354.60","346.11","2.83M","2.07%"
"04/18/2012","345.96","343.36","347.11","342.98","2.33M","1.14%"
"04/17/2012","342.06","341.36","345.86","339.16","2.90M","-0.24%"
"04/16/2012","342.88","344.36","345.76","339.96","1.68M","-0.84%"
"04/13/2012","345.78","348.86","355.23","344.88","2.32M","-0.50%"
"04/12/2012","347.53","346.16","350.71","344.86","1.93M","0.13%"
"04/11/2012","347.08","344.86","350.36","343.21","3.43M","0.02%"
"04/10/2012","347.01","343.61","347.71","340.86","1.85M","1.57%"
"04/09/2012","341.66","345.86","348.16","340.41","1.09M","-2.04%"
"04/04/2012","348.76","350.36","352.33","346.86","1.83M","-1.25%"
"04/03/2012","353.16","356.95","357.50","351.38","1.91M","-0.57%"
"04/02/2012","355.18","353.68","356.80","348.88","2.88M","1.49%"
"03/30/2012","349.96","340.36","352.36","338.36","2.90M","3.05%"
"03/29/2012","339.59","337.36","341.61","336.11","4.17M","-0.26%"
"03/28/2012","340.49","340.41","346.66","338.39","2.99M","-0.53%"
"03/27/2012","342.31","346.36","346.36","338.64","3.22M","0.51%"
"03/26/2012","340.59","341.89","343.86","336.91","4.06M","-0.91%"
"03/23/2012","343.73","342.86","347.36","337.29","2.85M","0.25%"
"03/22/2012","342.86","348.56","352.66","339.36","6.25M","-1.94%"
"03/21/2012","349.66","342.31","350.81","341.76","3.25M","1.88%"
"03/20/2012","343.21","343.86","349.26","340.06","6.04M","-0.62%"
"03/19/2012","345.36","341.86","348.78","341.46","7.74M","1.92%"
"03/16/2012","338.84","327.27","348.66","324.87","12.54M","3.10%"
"03/15/2012","328.64","334.76","334.76","327.74","3.18M","-1.70%"
"03/14/2012","334.34","331.44","340.91","330.01","6.64M","1.80%"
"03/13/2012","328.42","333.14","334.01","326.14","5.79M","-1.01%"
"03/12/2012","331.76","342.36","342.51","330.61","4.87M","-1.94%"
"03/09/2012","338.34","342.26","342.31","330.36","5.62M","0.31%"
"03/07/2012","337.31","339.86","340.99","333.49","4.78M","-0.92%"
"03/06/2012","340.44","337.36","345.81","335.36","4.57M","0.87%"
