"Date","Price","Open","High","Low","Vol.","Change %"
"08/13/2021","1,119.45","1,099.00","1,123.95","1,090.20","7.27M","2.09%"
"08/12/2021","1,096.50","1,071.00","1,101.15","1,068.00","6.54M","2.77%"
"08/11/2021","1,066.95","1,070.95","1,079.00","1,057.15","5.01M","0.31%"
"08/10/2021","1,063.70","1,052.50","1,072.30","1,048.00","5.87M","1.25%"
"08/09/2021","1,050.55","1,057.80","1,066.75","1,043.50","6.32M","0.06%"
"08/06/2021","1,049.95","1,061.15","1,070.00","1,043.00","11.58M","-1.06%"
"08/05/2021","1,061.15","1,040.00","1,073.00","1,033.70","7.90M","2.04%"
"08/04/2021","1,039.95","1,041.10","1,047.75","1,034.60","3.12M","0.05%"
"08/03/2021","1,039.45","1,030.00","1,042.95","1,024.00","3.36M","0.39%"
"08/02/2021","1,035.40","1,034.00","1,039.00","1,023.05","2.54M","1.02%"
"07/30/2021","1,024.95","1,013.00","1,049.95","1,009.90","9.33M","1.72%"
"07/29/2021","1,007.60","985.55","1,009.00","985.55","4.73M","2.49%"
"07/28/2021","983.10","995.00","995.95","977.30","2.95M","-0.90%"
"07/27/2021","992.00","1,000.00","1,002.20","983.85","2.88M","-0.83%"
"07/26/2021","1,000.30","994.00","1,004.00","987.25","2.48M","0.63%"
"07/23/2021","994.00","984.70","1,003.90","982.60","5.27M","1.57%"
"07/22/2021","978.60","970.00","981.50","970.00","6.16M","0.14%"
"07/20/2021","977.20","999.00","1,012.20","969.35","10.22M","-2.30%"
"07/19/2021","1,000.20","1,005.00","1,018.30","992.50","4.64M","-0.48%"
"07/16/2021","1,005.00","1,044.90","1,048.75","998.05","8.67M","-3.34%"
"07/15/2021","1,039.75","993.00","1,052.50","990.80","12.70M","5.08%"
"07/14/2021","989.45","968.25","992.95","968.10","4.37M","2.22%"
"07/13/2021","967.95","983.00","983.00","964.00","3.00M","-1.17%"
"07/12/2021","979.45","980.00","983.05","975.00","2.04M","0.27%"
"07/09/2021","976.85","972.00","979.50","966.60","3.22M","0.01%"
"07/08/2021","976.80","975.00","982.00","970.00","2.56M","0.15%"
"07/07/2021","975.35","970.00","977.60","960.30","3.01M","0.34%"
"07/06/2021","972.05","980.00","982.20","970.20","2.49M","-0.79%"
"07/05/2021","979.75","991.70","995.90","978.00","2.60M","-0.50%"
"07/02/2021","984.65","983.55","987.60","977.25","1.65M","-0.09%"
"07/01/2021","985.50","987.00","988.00","975.15","2.86M","0.20%"
"06/30/2021","983.50","981.00","991.45","981.00","2.68M","-0.01%"
"06/29/2021","983.60","986.95","993.90","980.50","1.90M","-0.17%"
"06/28/2021","985.30","1,000.00","1,000.00","984.20","1.84M","-1.04%"
"06/25/2021","995.65","995.00","1,010.00","989.25","5.20M","0.60%"
"06/24/2021","989.70","972.00","994.60","969.10","4.69M","1.73%"
"06/23/2021","972.90","985.00","985.00","971.00","2.40M","-0.73%"
"06/22/2021","980.10","982.10","988.20","976.25","2.53M","-0.19%"
"06/21/2021","982.00","968.00","983.45","961.25","1.64M","0.69%"
"06/18/2021","975.25","990.00","996.70","970.10","5.62M","-1.13%"
"06/17/2021","986.40","980.00","988.95","978.55","3.61M","0.71%"
"06/16/2021","979.40","984.05","986.00","974.00","3.14M","-0.61%"
"06/15/2021","985.45","985.10","993.00","983.20","2.56M","0.13%"
"06/14/2021","984.20","983.00","988.45","976.00","2.24M","0.09%"
"06/11/2021","983.35","976.00","990.00","970.50","4.78M","1.53%"
"06/10/2021","968.55","979.50","981.65","966.55","3.88M","-0.28%"
"06/09/2021","971.30","973.90","985.00","965.10","5.52M","0.42%"
"06/08/2021","967.20","952.00","972.00","951.45","6.39M","1.85%"
"06/07/2021","949.60","939.00","951.95","937.10","3.28M","1.39%"
"06/04/2021","936.55","940.10","944.20","934.75","3.55M","-0.31%"
"06/03/2021","939.45","945.00","949.80","937.00","4.16M","-0.46%"
"06/02/2021","943.75","947.00","950.70","937.60","3.66M","-0.73%"
"06/01/2021","950.70","948.00","952.00","942.05","2.94M","0.58%"
"05/31/2021","945.20","941.55","947.85","932.60","4.17M","0.28%"
"05/28/2021","942.55","940.05","949.75","937.40","4.10M","0.02%"
"05/27/2021","942.40","949.00","956.90","938.10","9.08M","-0.36%"
"05/26/2021","945.80","940.00","948.95","932.55","5.02M","0.55%"
"05/25/2021","940.60","938.00","943.80","935.15","5.03M","0.84%"
"05/24/2021","932.80","931.50","939.00","927.70","4.19M","0.23%"
"05/21/2021","930.65","925.50","934.65","923.00","4.16M","0.68%"
"05/20/2021","924.40","932.00","934.80","922.05","4.75M","-0.75%"
"05/19/2021","931.40","928.00","941.00","925.15","4.18M","-0.02%"
"05/18/2021","931.60","928.00","939.50","924.50","5.91M","1.02%"
"05/17/2021","922.15","914.60","927.20","910.10","7.96M","1.30%"
"05/14/2021","910.35","909.00","912.00","896.50","5.18M","0.47%"
"05/12/2021","906.10","906.15","908.95","895.00","4.08M","-0.13%"
"05/11/2021","907.30","908.50","912.45","905.10","3.82M","-0.73%"
"05/10/2021","913.95","918.05","921.60","910.20","4.03M","-0.27%"
"05/07/2021","916.40","918.00","921.40","913.70","3.65M","0.04%"
"05/06/2021","916.00","912.00","923.90","901.25","6.32M","0.73%"
"05/05/2021","909.40","903.95","910.80","900.60","2.70M","0.94%"
"05/04/2021","900.95","910.00","915.00","899.25","6.22M","-0.74%"
"05/03/2021","907.70","898.75","910.45","891.00","6.87M","0.97%"
"04/30/2021","898.95","905.00","915.00","895.40","10.92M","-1.17%"
"04/29/2021","909.55","929.70","929.70","907.10","8.59M","-0.47%"
"04/28/2021","913.80","921.12","925.72","911.77","6.85M","-0.54%"
"04/27/2021","918.79","920.92","928.39","913.40","6.41M","0.01%"
"04/26/2021","918.75","929.83","944.17","913.06","19.62M","-2.81%"
"04/23/2021","945.30","953.57","964.30","939.91","6.02M","-0.65%"
"04/22/2021","951.49","955.54","961.38","944.96","4.97M","0.06%"
"04/20/2021","950.89","995.11","995.11","946.64","9.74M","-3.35%"
"04/19/2021","983.83","985.22","1,017.32","977.16","6.24M","-1.79%"
